id,class,exchange,symbol,name,status,tradable,marginable,maintenance_margin_requirement,margin_requirement_long,margin_requirement_short,shortable,easy_to_borrow,fractionable,attributes
70eb3f88-c973-423e-93c8-07e9079a04cd,us_equity,BATS,QPFF,American Century Quality Preferred ETF,active,True,True,30,30,30,False,False,False,['has_options']
33aa539e-7f3d-4670-a82f-359bf77a9398,us_equity,ARCA,QPX,AdvisorShares Q Dynamic Growth ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
0ba6e53a-06c8-42c6-b48a-f54364998c16,us_equity,NASDAQ,QQA,Invesco Actively Managed Exchange-Traded Fund Trus Invesco QQQ Income Advantage ETF,active,True,True,30,30,30,False,False,False,[]
39eb4759-cf33-4663-ac2b-91e9e296b0b6,us_equity,ARCA,QQH,HCM Defender 100 Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
724d8253-0156-4d8d-8e22-981feb2dcce9,us_equity,NASDAQ,QQHG,Invesco Actively Managed Exchange-Traded Fund Trust Invesco QQQ Hedged Advantage ETF,active,True,True,30,30,30,False,False,False,[]
8a8a7237-8ca0-477a-afe7-520cd61bc6ab,us_equity,NASDAQ,QQJG,Invesco Exchange-Traded Fund Trust II Invesco ESG NASDAQ Next Gen 100 ETF,active,True,True,30,30,30,False,False,False,[]
4f1252db-2241-4271-8b93-5663ce739582,us_equity,NASDAQ,QQLV,Invesco Exchange-Traded Fund Trust II Invesco QQQ Low Volatility ETF,active,True,True,30,30,30,False,False,False,[]
afd3c467-3fe6-46ce-98de-2bad50c65e73,us_equity,NASDAQ,QQMG,Invesco Exchange-Traded Fund Trust II Invesco ESG NASDAQ 100 ETF,active,True,True,30,30,30,False,False,False,[]
0bc68083-63db-4adf-a749-146abd40a1dd,us_equity,NASDAQ,QQQA,ProShares Trust ProShares Nasdaq-100 Dorsey Wright Momentum ETF,active,True,True,30,30,30,False,False,False,['has_options']
e1bae047-374d-492d-898b-81ef0142e68d,us_equity,NASDAQ,QQQG,Pacer Funds Trust Pacer Nasdaq 100 Top 50 Cash Cows Growth Leaders ETF,active,True,True,30,30,30,False,False,False,[]
77babba1-6dc1-4b72-bb15-af3294a58b05,us_equity,NASDAQ,QQQM,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ 100 ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
6c55603b-5ac0-4bcd-93ea-4f3784128f0b,us_equity,NASDAQ,QQQP,Investment Managers Series Trust II Tradr 2X Long Innovation 100 Quarterly ETF,active,True,True,30,30,30,False,False,False,['has_options']
6a603712-3c37-4baa-8afa-2d9ceccc2ef8,us_equity,NASDAQ,QQQS,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ Future Gen 200 ETF,active,True,True,30,30,30,False,False,False,[]
750a5af8-63c7-4879-ac92-aa1a5b75df26,us_equity,NASDAQ,QQQT,Tidal Trust II Defiance Nasdaq 100 Income Target ETF,active,True,True,30,30,30,False,False,False,['has_options']
71206162-4ddc-4ae9-8b67-021a576e7e14,us_equity,NASDAQ,QQQY,Tidal Trust II Defiance Nasdaq 100 Enhanced Options & 0DTE Income ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
8f406ee8-71ae-49a8-a1f8-ccdb48ba37fa,us_equity,NASDAQ,QQWZ,Pacer Funds Trust Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF,active,True,True,30,30,30,False,False,False,[]
7a6c013d-17f1-461b-8dc1-3adaf6fbcf0e,us_equity,ARCA,QRFT,Qraft AI-Enhanced US Large Cap ETF,active,True,True,30,30,30,False,False,False,['has_options']
d5c442a2-201c-4490-a7ae-a7696f45fc2f,us_equity,NASDAQ,QRMI,Global X Funds Global X NASDAQ 100 Risk Managed Income ETF,active,True,True,30,30,30,False,False,False,['has_options']
a5ad4eb3-1844-4d7f-89f3-10ce788b4d8d,us_equity,NASDAQ,QSIX,Pacer Funds Trust Pacer Metaurus Nasdaq 100 Dividend Multiplier 600 ETF,active,True,True,30,30,30,False,False,False,[]
9939b165-aa3d-4b3a-b12f-4cae8a10bcc8,us_equity,BATS,QSPT,FT Vest Nasdaq-100 Buffer ETF - September,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
3e787935-386c-41b6-a51f-e338f0a45787,us_equity,BATS,QTJA,Innovator Growth Accelerated Plus ETF - January,active,True,True,30,30,30,False,False,False,[]
073c6559-b5e7-4492-a9f3-ce3d6fd645f5,us_equity,BATS,QTJL,Innovator Growth Accelerated Plus ETF - July,active,True,True,30,30,30,False,False,False,[]
b0a23fc8-7dcf-48df-8747-d9e79fbb9d33,us_equity,BATS,QTOC,Innovator Growth Accelerated Plus ETF - October,active,True,True,30,30,30,False,False,False,[]
8884abd9-a17d-4a50-b484-7a6386cd372c,us_equity,NASDAQ,QTOP,iShares Trust iShares Nasdaq Top 30 Stocks ETF,active,True,True,30,30,30,False,False,False,['has_options']
9d9b7220-9a3e-4467-a28b-8ee5eeb30f06,us_equity,ARCA,QTPI,North Square RCIM Tax-Advantaged Preferred and Income Securities ETF,active,True,True,30,30,30,False,False,False,[]
5d2cd3ad-3073-4b01-8185-bdccc8239e3d,us_equity,NASDAQ,QTR,Global X Funds Global X NASDAQ 100 Tail Risk ETF,active,True,True,30,30,30,False,False,False,[]
d73d0ea9-eaba-4839-838d-a9a0e45c3d93,us_equity,NASDAQ,QTUM,Defiance Quantum ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
996be71c-58ed-44b5-b0bd-6c76ddefcde2,us_equity,BATS,QUAL,iShares MSCI USA Quality Factor ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
62e253d9-6e7c-452a-98ea-2a038e17b504,us_equity,BATS,QUBX,Tradr 2X Long QUBT Daily ETF,active,True,True,30,30,30,False,False,False,['has_options']
64be07aa-0934-4c9c-a858-3b636ca8f0f8,us_equity,ARCA,QUP,DailyDelta Q100 Upside Option Strategy ETF,active,True,True,30,30,30,False,False,False,[]
98e8a54d-4375-4af7-8853-59ccca4bea06,us_equity,ARCA,QUS,SPDR MSCI USA StrategicFactors ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
7248433e-8e65-435b-9bf1-cb1f302bd774,us_equity,ARCA,QUSA,VistaShares Target 15 USA Quality Income ETF,active,True,True,30,30,30,False,False,False,[]
8c021eb5-ce48-4764-b6a9-21688bc8381a,us_equity,NASDAQ,QVAL,EA Series Trust Alpha Architect U.S. Quantitative Value ETF,active,True,True,30,30,30,True,True,True,['fractional_eh_enabled']
a3a43706-715f-4f85-b712-aab258a762b4,us_equity,ARCA,QVML,Invesco S&P 500 QVM Multi-factor ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
ba57ccf3-bc6d-4b43-a98b-0e3845f8f836,us_equity,ARCA,QVMM,Invesco S&P MidCap 400 QVM Multi-factor ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
1a97f14b-a2f6-4a9b-92f6-cc52944308b6,us_equity,ARCA,QVMS,Invesco S&P SmallCap 600 QVM Multi-factor ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
d85820bd-f82b-4cae-a6f9-0a5e319e7e81,us_equity,BATS,QVOY,Q3 All-Season Active Rotation ETF,active,True,True,30,30,30,False,False,False,[]
441e4fe8-024e-4f84-bcc6-d8cb69d9199c,us_equity,ARCA,QWLD,SPDR MSCI World StrategicFactors ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
a747de61-23f7-4917-8a6c-2831a215fde0,us_equity,NASDAQ,QXQ,"The RBB Fund, Inc. SGI Enhanced Nasdaq-100 ETF",active,True,True,30,30,30,False,False,False,[]
72356e3a-8792-4928-a1e8-b626bdc17b59,us_equity,NASDAQ,QYLD,Global X Funds Global X NASDAQ-100 Covered Call ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
a0b7c0df-019d-4d26-82f7-225faea8e59a,us_equity,NASDAQ,QYLG,Global X Funds Global X Nasdaq 100 Covered Call & Growth ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
3dc6af84-f1b7-430c-8db7-c236c4366938,us_equity,NASDAQ,RAA,ETF Opportunities Trust SMI 3Fourteen REAL Asset Allocation ETF,active,True,True,30,30,30,False,False,False,[]
7f77b728-0521-43d8-80a4-ff6dff047df7,us_equity,ARCA,RAAA,Reckoner Leveraged AAA CLO ETF,active,True,True,30,30,30,False,False,False,[]
3e09ca71-3429-453a-9363-b9e31b6926f3,us_equity,ARCA,RAAX,VanEck Real Assets ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
75ce5480-9cc2-40f8-8584-22c9070ebbab,us_equity,ARCA,RAFE,PIMCO RAFI ESG U.S. ETF,active,True,True,30,30,30,False,False,False,[]
132ba716-1b0c-4dd0-99bd-9212f8ff3ca5,us_equity,ARCA,RATE,Global X Interest Rate Hedge ETF,active,True,True,30,30,30,False,False,False,[]
9eb5c0eb-d18b-4e5b-a178-50b6b3a68357,us_equity,ARCA,RAYC,Rayliant Quantamental China Equity ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
c3d00c7b-d250-4561-b45e-4483fdc977a5,us_equity,ARCA,RAYD,Rayliant Quantitative Developed Market Equity ETF,active,True,True,30,30,30,False,False,False,[]
e49fe96f-3640-4aa5-9919-1faece625af0,us_equity,BATS,RB,ProShares Russell 2000 Dynamic Buffer ETF,active,True,True,30,30,30,False,False,False,[]
508a6980-ef99-4f6f-97d0-de3eb280bf9a,us_equity,ARCA,RBLD,First Trust Alerian US NextGen Infrastructure ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
6a99ae41-b847-4522-812f-adc02703ae39,us_equity,BATS,RBUF,Innovator U.S. Small Cap 10 Buffer ETF - Quarterly,active,True,True,30,30,30,False,False,False,[]
10dca7a9-0595-4144-a29c-48751464f230,us_equity,NASDAQ,RCGE,EA Series Trust RockCreek Global Equality ETF,active,True,True,30,30,30,False,False,False,[]
d0044503-f0a1-4512-828f-690b70b465ea,us_equity,ARCA,RDOG,ALPS REIT Dividend Dogs ETF,active,True,True,30,30,30,False,False,False,[]
958288a4-5ec1-47c9-aeea-d6ae9a14c67e,us_equity,BATS,RDTE,Roundhill Russell 2000 0DTE Covered Call Strategy ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
49f71085-4d5a-4a02-a5c2-d83c66dd5bac,us_equity,NASDAQ,RDTL,GraniteShares ETF Trust GraniteShares 2x Long RDDT Daily ETF,active,True,True,30,30,30,False,False,False,['has_options']
88119dc1-53db-4cfd-9a9b-024e4008adf8,us_equity,ARCA,EMCR,Xtrackers Emerging Markets Carbon Reduction and Climate Improvers ETF,active,True,True,30,30,30,False,False,False,[]
f960c0c5-7c51-4b40-8fc9-331cbe55c305,us_equity,NASDAQ,RDTY,Tidal Trust II YieldMax R2000 0DTE Covered Strategy ETF,active,True,True,30,30,30,False,False,False,[]
7e4d569e-c054-4a35-9808-60227ea0d2e2,us_equity,BATS,RDVI,FT Vest Rising Dividend Achievers Target Income ETF,active,True,True,30,30,30,False,False,False,['has_options']
c47dd6e6-22c7-4c74-a9d7-26079b0839cb,us_equity,NASDAQ,RDVY,First Trust Rising Dividend Achievers ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
647662ea-745a-428d-8d82-1a9812086d22,us_equity,NASDAQ,REAI,Tidal Trust I Intelligent Real Estate ETF,active,True,True,30,30,30,False,False,False,['has_options']
285c4134-5498-4de1-89df-71264fed9a16,us_equity,ARCA,REET,iShares Global REIT ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
e46c6054-b627-4cb6-9210-c216ed1e2699,us_equity,BATS,REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
12300940-a2d8-4948-a7d8-5d80fef40576,us_equity,NASDAQ,REIT,ALPS ETF Trust ALPS Active REIT ETF,active,True,True,30,30,30,False,False,False,[]
f7aa6962-2192-41e5-9177-8a57caba76af,us_equity,BATS,REM,iShares Mortgage Real Estate ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
34098fa6-a2de-4685-8301-57fb1b2c5313,us_equity,NASDAQ,REMG,Russell Investments Exchange Traded Funds Emerging Markets Active ETF,active,True,True,30,30,30,False,False,False,[]
c10c3b6e-15d9-4b59-9cd4-5a038f784b15,us_equity,ARCA,REMX,VanEck Rare Earth and Strategic Metals ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
a4deb64d-5ecd-4ac6-a044-4500e6a63c9b,us_equity,ARCA,REVS,Columbia Research Enhanced Value ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
2fe820d0-959d-458b-ae7f-f906038ea120,us_equity,ARCA,RFDA,RiverFront Dynamic US Dividend Advantage ETF,active,True,True,30,30,30,False,False,False,[]
e5bf56ac-f1bf-4ce0-b5b6-8fc41f30ab7c,us_equity,NASDAQ,RFDI,First Trust Exchange-Traded Fund III First Trust RiverFront Dynamic Developed International ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
d2c53484-bd7e-4502-9e66-a0829c413b15,us_equity,NASDAQ,RFEM,First Trust Exchange-Traded Fund III First Trust RiverFront Dynamic Emerging Markets ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
3bd2dc39-5184-40bd-8a10-f8351977c202,us_equity,NASDAQ,RFEU,First Trust Exchange-Traded Fund III First Trust RiverFront Dynamic Europe ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
3db46408-c627-41e4-90f7-9cf30208a259,us_equity,ARCA,RFFC,ALPS Active Equity Opportunity ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
88115486-4dc6-4c8a-99c0-75dc06685727,us_equity,ARCA,RFG,Invesco S&P MidCap 400 Pure Growth ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
da3fac32-afe4-46c6-95d3-712b0f3e7a7d,us_equity,ARCA,RFIX,Simplify Bond Bull ETF,active,True,True,30,30,30,False,False,False,[]
c45cb241-619d-448e-b5a2-040ca538ef09,us_equity,ARCA,RFLR,Innovator U.S. Small Cap Managed Floor ETF,active,True,True,30,30,30,False,False,False,[]
25b59e94-e6a7-4d25-95eb-3fc8b0ba01d4,us_equity,ARCA,RFV,Invesco S&P MidCap 400 Pure Value ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
39d9b7d7-95c2-4b29-8b89-1054d4cf822f,us_equity,ARCA,RGEF,Rockefeller Global Equity ETF,active,True,True,30,30,30,False,False,False,[]
464e675c-32c6-44d6-8a1e-14e5ddb00538,us_equity,NASDAQ,RGLO,Russell Investments Exchange Traded Funds Global Equity Active ETF,active,True,True,30,30,30,False,False,False,[]
a2547d15-e768-4fe8-bad2-06fb69e5c463,us_equity,BATS,RGTU,Tradr 2X Long RGTI Daily ETF,active,True,True,30,30,30,False,False,False,['has_options']
622240e2-13f9-42cb-aae0-e161828e3a68,us_equity,NASDAQ,RGTX,Tidal Trust II Defiance Daily Target 2X Long RGTI ETF,active,True,True,30,30,30,False,False,False,[]
869d91f0-4caa-49ab-bc53-5b9b867749fc,us_equity,ARCA,RHTX,RH Tactical Outlook ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
e9aef7a1-aebd-4088-aea7-b7ee9f2c6475,us_equity,ARCA,RIET,Hoya Capital High Dividend Yield ETF,active,True,True,30,30,30,False,False,False,['has_options']
5ac7ba30-8fad-44b9-acfc-32d6cdbf171d,us_equity,NASDAQ,RIFR,Russell Investments Exchange Traded Funds Global Infrastructure Active ETF,active,True,True,30,30,30,False,False,False,[]
b1db6748-8359-412e-bc92-34333fb05edc,us_equity,ARCA,RINC,AXS Real Estate Income ETF,active,True,True,30,30,30,False,False,False,['has_options']
b8684948-3af2-42c9-b65c-a9f0846bab8a,us_equity,ARCA,RINF,ProShares Inflation Expectations ETF,active,True,True,30,30,30,False,False,False,['has_options']
b9963876-eba4-401a-abd5-c22042cde6e7,us_equity,NASDAQ,RINT,Russell Investments Exchange Traded Funds International Developed Equity Active ETF,active,True,True,30,30,30,False,False,False,[]
d2900d20-fd2e-49e1-b9d5-56f056adbd52,us_equity,ARCA,RIOX,Defiance Daily Target 2X Long RIOT ETF,active,True,True,30,30,30,False,False,False,['has_options']
7f3e2a0e-8d0f-4946-ab10-71912ab70a96,us_equity,ARCA,RISN,Inspire Tactical Balanced ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
87e0cffb-a8b4-41f4-a9d0-a2774aa20da9,us_equity,ARCA,RISR,FolioBeyond Alternative Income and Interest Rate Hedge ETF,active,True,True,30,30,30,False,False,False,[]
7498742d-68fc-4eff-aa7f-d411124c3860,us_equity,ARCA,RITA,ETFB Green SRI REITs ETF,active,True,True,30,30,30,False,False,False,[]
d6fd6b70-a9ec-4aa0-9163-52b8125eb66b,us_equity,BATS,SPYA,Twin Oak Endure ETF,active,True,True,30,30,30,False,False,False,[]
a1be6de8-43c3-4d3e-84a0-84f28cb7d264,us_equity,ARCA,RJMG,FT Raymond James Multicap Growth Equity ETF,active,True,True,30,30,30,False,False,False,[]
6cd6fc56-a323-4a42-9c90-fb6d03069c05,us_equity,NASDAQ,RKLX,Tidal Trust II Defiance Daily Target 2X Long RKLB ETF,active,True,True,30,30,30,False,False,False,[]
9e9dec10-4ce1-4bc9-98a7-17fba5ae0460,us_equity,ARCA,RLY,SPDR SSgA Multi-Asset Real Return ETF of SSgA Active Trust,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
5b33e123-741e-4b5c-bbdb-1daf344d3aab,us_equity,ARCA,RMCA,Rockefeller California Municipal Bond ETF,active,True,True,30,30,30,False,False,False,[]
31acd4d9-7a39-4ec0-96e4-1278462f5d0b,us_equity,NASDAQ,ESPO,VanEck Video Gaming and eSports ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
07d03b66-988c-46bb-8820-1f748c38c793,us_equity,BATS,RMIF,LHA Risk-Managed Income ETF,active,True,True,30,30,30,False,False,False,[]
f37d043c-aa31-4043-85d0-75b91a5c55f4,us_equity,ARCA,RMNY,Rockefeller New York Municipal Bond ETF,active,True,True,30,30,30,False,False,False,[]
44c96fe0-bd32-4f9c-8440-4b5f97407120,us_equity,ARCA,RMOP,Rockefeller Opportunistic Municipal Bond ETF,active,True,True,30,30,30,False,False,False,[]
14219638-dd91-4995-bfae-56936d1f8c26,us_equity,ARCA,RND,First Trust Bloomberg R&D Leaders ETF,active,True,True,30,30,30,False,False,False,[]
0e74a127-ff39-4d20-ba92-547e74f5b17c,us_equity,NASDAQ,RNEM,First Trust Exchange-Traded Fund VI Emerging Markets Equity Select ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
b9ed6399-4b78-49c6-9279-4e91ad988882,us_equity,NASDAQ,RNIN,EA Series Trust Bushido Capital US SMID Cap Equity ETF,active,True,True,30,30,30,False,False,False,[]
87babf46-a7a2-4352-a1e9-59d6f3e94bfa,us_equity,NASDAQ,RNRG,Global X Funds Global X Renewable Energy Producers ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
ac916cc4-7b1d-428c-9045-f69a46a58479,us_equity,ARCA,RNTY,YieldMax Target 12 Real Estate Option Income ETF,active,True,True,30,30,30,False,False,False,[]
9bb5bc03-765b-4796-92d9-f299905d7c1a,us_equity,ARCA,RNWZ,TrueShares Eagle Global Renewable Energy Income ETF,active,True,True,30,30,30,False,False,False,[]
8cbcfeaa-30aa-4146-a8fb-086b30aa7eb7,us_equity,ARCA,ROAM,Hartford Multifactor Emerging Markets ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
35bc443e-e64e-4acc-8ee4-f07dc36d0506,us_equity,BATS,ROBN,T-Rex 2X Long HOOD Daily Target ETF,active,True,True,30,30,30,False,False,False,['has_options']
c24a4f60-d82c-4ddf-b861-dbbc5d5414c2,us_equity,ARCA,ROBO,ROBO Global Robotics & Automation Index ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
b2f705d0-0376-439e-9f36-fb62dcc03f6d,us_equity,NASDAQ,ROBT,First Trust Exchange-Traded Fund VI First Trust Nasdaq Artificial Intelligence and Robotics ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
619a1269-58b9-4979-ac8b-8797950cdd1d,us_equity,ARCA,RODM,Hartford Multifactor Developed Markets (ex-US) ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
12ce9903-8c88-4e49-a17b-d17b257b901f,us_equity,NASDAQ,ROE,EA Series Trust Astoria US Equal Weight Quality Kings ETF,active,True,True,30,30,30,False,False,False,['has_options']
fd70e9d6-74fd-4a9c-a28b-e201c9d9c59b,us_equity,ARCA,ROKT,SPDR S&P Kensho Final Frontiers ETF,active,True,True,30,30,30,False,False,False,['has_options']
3ffcad7d-9ca0-4239-874b-da6922d421d3,us_equity,BATS,ROMO,Strategy Shares Newfound/ReSolve Robust Momentum ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
aeb05059-c4fb-458a-ad66-d2e84c503279,us_equity,ARCA,ROPE,Coastal Compass 100 ETF,active,True,True,30,30,30,False,False,False,[]
0712119e-b201-4f0e-aeb2-8c6a8248fbde,us_equity,ARCA,RORO,ATAC US Rotation ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
2e379205-9af8-4510-b769-e3a7951b5444,us_equity,ARCA,ROSC,Hartford Multifactor Small Cap ETF,active,True,True,30,30,30,False,False,False,[]
af148984-c61a-4165-9181-2122e18bb29b,us_equity,ARCA,ROUS,Hartford Multifactor US Equity ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
8dffee61-7a86-405c-8f1a-7c0b5893b7d0,us_equity,ARCA,RPAR,RPAR Risk Parity ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
84768f4b-ba51-47f3-b2db-a87708023272,us_equity,ARCA,RPG,Invesco S&P 500 Pure Growth ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
0b0d6529-68f3-409d-8697-1a3b079e8682,us_equity,BATS,RPHS,Regents Park Hedged Market Strategy ETF,active,True,True,30,30,30,False,False,False,['has_options']
e9de9f1c-cc8f-4534-95ae-1d7f1d09a5dc,us_equity,ARCA,RPV,Invesco S&P 500 Pure Value ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
8f2e88c1-4f6d-4f03-bfda-d0ebc1a326f7,us_equity,BATS,RSBA,Return Stacked Bonds & Merger Arbitrage ETF,active,True,True,30,30,30,False,False,False,[]
f9793af4-cad6-427e-8e5b-3242ae28d727,us_equity,BATS,RSBT,Return Stacked Bonds & Managed Futures ETF,active,True,True,30,30,30,True,True,False,[]
9173b8d7-fba9-40c3-ac74-e0c1aeea381c,us_equity,BATS,RSBY,Return Stacked Bonds & Futures Yield ETF,active,True,True,30,30,30,False,False,False,[]
2929c6de-f6d0-460e-8491-d96f28334d6e,us_equity,ARCA,RSDE,FT Vest U.S. Equity Equal Weight Buffer ETF - December,active,True,True,30,30,30,False,False,False,[]
eb6e1cb4-47e2-47de-ba9e-799e28b387a2,us_equity,ARCA,RSHO,Tema American Reshoring ETF,active,True,True,30,30,30,True,True,False,[]
e606a70e-4ca6-4c02-9c6c-999e16c1faf8,us_equity,ARCA,RSJN,FT Vest U.S. Equity Equal Weight Buffer ETF - June,active,True,True,30,30,30,False,False,False,[]
0dc8e213-5f28-4d71-aac4-05e3aaee2be4,us_equity,ARCA,RSMR,FT Vest U.S. Equity Equal Weight Buffer ETF - March,active,True,True,30,30,30,False,False,False,[]
55a3071d-dc43-499f-b6f9-a2b834b02c21,us_equity,ARCA,RSMV,Relative Strength Managed Volatility Strategy ETF,active,True,True,30,30,30,False,False,False,[]
428402bc-a242-4975-a491-179afb64184c,us_equity,ARCA,RSP,Invesco S&P 500 Equal Weight ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
84602ea0-b19a-4227-a54e-dc9d2c362a47,us_equity,ARCA,RSPA,Invesco S&P 500 Equal Weight Income Advantage ETF,active,True,True,30,30,30,False,False,False,[]
e7dcd92f-58a2-4362-9fea-d22951cb9436,us_equity,ARCA,RSPD,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
cbaa5edc-fa84-4e8a-8319-4a95f802c8d0,us_equity,ARCA,RSPE,Invesco ESG S&P 500 Equal Weight ETF,active,True,True,30,30,30,False,False,False,[]
a5713326-d637-432f-b529-16058cbd1b84,us_equity,ARCA,RSPG,Invesco S&P 500 Equal Weight Energy ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
93a84016-09d9-4299-8bc8-6629b886b687,us_equity,ARCA,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
7fb31a4c-ae7b-4dea-aa43-e20ce3af5545,us_equity,ARCA,RSPM,Invesco S&P 500 Equal Weight Materials ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
9a4bb550-0bed-45ce-a082-49bd0b41f0dc,us_equity,ARCA,RSPN,Invesco S&P 500 Equal Weight Industrials ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
fd3862ac-686a-424d-86e4-5d51fa868941,us_equity,ARCA,RSPR,Invesco S&P 500 Equal Weight Real Estate ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
edc0ca5e-480d-41f1-adfb-f4b6934f76e0,us_equity,ARCA,RSPS,Invesco S&P 500 Equal Weight Consumer Staples ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
ea32ac8a-5153-4095-9f80-4e82bd58519e,us_equity,ARCA,RSPT,Invesco S&P 500 Equal Weight Technology ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
c145d312-94fc-4453-bca5-4b4096e573d5,us_equity,ARCA,RSPU,Invesco S&P 500 Equal Weight Utilities ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
6e7119d3-18a7-498e-a2bb-b04cbb7d8e15,us_equity,BATS,RSSB,Return Stacked Global Stocks & Bonds ETF,active,True,True,30,30,30,True,True,True,['fractional_eh_enabled']
ed3aeff5-99ed-4e6a-83d5-e5e68ede229d,us_equity,ARCA,RSSE,FT Vest U.S. Equity Equal-Weight Buffer ETF September,active,True,True,30,30,30,False,False,False,[]
81aa0fd5-c499-4868-ab6c-f6a1e8895ab7,us_equity,ARCA,RSSL,Global X Russell 2000 ETF,active,True,True,30,30,30,False,False,False,['has_options']
377906bd-20d9-441e-ac07-de6257807545,us_equity,BATS,RSST,Return Stacked U.S. Stocks & Managed Futures ETF,active,True,True,30,30,30,False,False,False,[]
ecd0752b-a2d8-4af2-899c-c48b2ff6bceb,us_equity,BATS,RSSX,Return Stacked U.S. Stocks & Gold/Bitcoin ETF,active,True,True,30,30,30,False,False,False,[]
da877efc-9058-4a27-905f-8c6147c4b97d,us_equity,BATS,RSSY,Return Stacked U.S. Stocks & Futures Yield ETF,active,True,True,30,30,30,False,False,False,[]
